Generation,Name,Gene0,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15
2,Marvin PerlinIII,-0.3023106,-0.4350506,0.8617432,-0.04644859,0.2460619,0.9304247,0.6813337,0.8862196,-0.3559644,-0.8608459,-0.01546746,0.2309729,0.8957376,0.1991675,-0.2387154,-0.8354567
2,Marvin Perlin ,-0.3023106,-0.4350506,0.8617432,-0.04644859,0.2460619,0.9304247,0.6813337,0.8862196,-0.3559644,-0.8608459,-0.01546746,0.2309729,0.8957376,0.1991675,-0.2387154,-0.8354567
2,Marvin Braitenberg ,-0.3023106,-0.4350506,0.8617432,-0.04644859,0.2460619,0.9304247,0.6813337,0.8862196,-0.3559644,-0.8608459,-0.01546746,0.2309729,0.8957376,0.1991675,0.9215817,0.7642801
2,Marvin PerlinII,-0.3023106,-0.4350506,0.8617432,-0.04644859,0.2460619,0.9304247,0.6813337,0.8862196,-0.3559644,-0.8608459,-0.01546746,0.2309729,0.8957376,0.1991675,-0.2387154,-0.8354567
2,Jean-Baptiste PerlinIII,-0.3023106,-0.4350506,0.8617432,-0.8493323,-0.7611337,0.7387409,-0.8825498,0.2623379,0.2947512,0.447149,0.7805232,-0.9606491,-0.9143986,0.085361,0.1233197,-0.3644466
2,Ken Lamarck ,0.383885,0.5531501,0.6964756,-0.09921557,-0.9580386,-0.35497,-0.194714,-0.3960054,-0.6994138,-0.1198942,0.1485801,0.9910096,-0.2254007,-0.5841424,-0.2387154,-0.8354567
2,Ken LamarckII,0.383885,0.5531501,0.6964756,-0.09921557,-0.9580386,-0.35497,-0.194714,-0.3960054,-0.6994138,-0.1198942,0.1485801,0.5631877,-0.2254007,-0.5841424,-0.2387154,-0.8354567
3,Joseph PerlinVIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
3,Joseph Perlin ,-0.8684654,-0.7432513,0.45497,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
3,Joseph PerlinVII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
3,Joseph PerlinII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
3,Joseph PerlinVI,-0.8684654,-0.7432513,0.45497,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
3,Joseph PerlinV,-0.3023106,-0.4350506,0.8617432,-0.8493323,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
3,Joseph PerlinIII,-0.8684654,-0.7432513,0.45497,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
3,Jean-Baptiste Braitenberg ,0.1709254,-0.8509667,-0.8359242,-0.7491666,0.5583042,0.1870731,0.08816993,-0.7491194,0.2779849,-0.1198942,0.1485801,0.9910096,-0.3838855,-0.5841424,0.9215817,0.7642801
3,Jean-Baptiste Perlin ,0.1709254,-0.8509667,-0.8359242,-0.7491666,0.5583042,0.1870731,0.08816993,-0.7491194,0.2779849,-0.5717618,0.7679679,-0.5616318,-0.212695,0.6217034,-0.4204995,-0.454693
3,Joseph Lamarck ,0.7610772,0.118085,-0.5350705,-0.3428159,0.6095544,-0.754685,0.612713,0.3540998,-0.03883541,-0.5906084,0.139973,-0.6010807,-0.3175151,0.08302486,-0.9710901,0.7043588
3,Joseph LamarckII,0.7610772,0.118085,-0.5350705,-0.3428159,0.6095544,-0.754685,0.612713,0.3540998,-0.03883541,-0.5906084,0.139973,-0.6010807,-0.3175151,0.08302486,-0.9710901,0.7043588
3,Joseph LamarckIII,0.7610772,0.118085,-0.5350705,-0.3428159,0.6095544,-0.754685,0.612713,0.3540998,-0.03883541,-0.5906084,0.139973,-0.6010807,-0.3175151,0.08302486,-0.9710901,0.7043588
3,Joseph PerlinIV,0.7610772,0.118085,-0.5350705,-0.3428159,0.6095544,-0.754685,0.612713,0.3540998,-0.03883541,-0.5906084,0.139973,-0.6010807,-0.3175151,0.08302486,-0.1234581,0.532384
3,Ken KruskalII,-0.8684654,-0.7432513,0.4932538,0.9456972,-0.7611337,0.7387409,-0.8825498,0.2623379,0.2947512,0.447149,0.7805232,-0.9606491,-0.9143986,0.085361,0.1233197,-0.3644466
3,Ken KruskalIV,-0.8684654,-0.7432513,0.4932538,0.9456972,-0.7611337,0.7387409,-0.8825498,0.2623379,0.2947512,0.447149,0.7805232,-0.9606491,-0.9143986,0.085361,0.1233197,-0.3644466
3,Ken KruskalIII,-0.8684654,-0.7432513,0.4932538,0.9456972,-0.9415544,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
3,Ken Lamarck ,0.1390431,-0.9363009,-0.5818781,0.4707041,-0.8474255,-0.5906217,0.7965333,0.7024256,-0.6994138,-0.5717618,0.7679679,-0.5616318,-0.212695,0.6217034,-0.4204995,-0.454693
3,Ken Kruskal ,0.1390431,-0.9363009,-0.5818781,0.4707041,-0.8474255,-0.5906217,0.7965333,0.7024256,-0.6994138,-0.1198942,0.1485801,0.9910096,-0.8221203,-0.5841424,0.9215817,0.7642801
3,Isaac Perlin ,0.1709254,-0.8509667,-0.8359242,-0.7491666,-0.6186441,0.1870731,0.08816993,-0.7491194,0.2779849,-0.5717618,0.7679679,-0.4323149,-0.212695,0.6217034,-0.4204995,-0.454693
3,Jean-Baptiste PerlinII,-0.3023106,-0.4350506,0.8617432,-0.8493323,-0.9415544,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
4,Joseph PerlinX,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
4,Joseph PerlinIX,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
4,Joseph PerlinVIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
4,Joseph PerlinVII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
4,Joseph PerlinVI,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
4,Joseph PerlinII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
4,Joseph PerlinIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.085361,0.1233197,-0.3644466
4,Joseph PerlinV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
4,Joseph PerlinIV,-0.8684654,-0.7432513,0.45497,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
4,Joseph LamarckV,0.7610772,0.118085,-0.5350705,-0.3428159,0.6095544,-0.754685,0.612713,0.3540998,-0.03883541,-0.5906084,0.139973,-0.6010807,-0.3175151,0.08302486,-0.9710901,0.7043588
4,Valentino LamarckII,0.7610772,0.118085,-0.5350705,0.5184262,0.6095544,-0.754685,0.612713,0.3540998,-0.03883541,-0.5906084,0.139973,-0.6010807,-0.3175151,0.08302486,-0.9710901,0.7043588
4,Joseph Perlin ,0.7610772,0.118085,-0.5350705,-0.3428159,0.6095544,-0.754685,0.612713,0.3540998,-0.03883541,-0.5906084,0.139973,-0.6010807,0.6335028,0.08302486,-0.9710901,0.7043588
4,Valentino Lamarck ,0.7610772,0.118085,-0.5350705,0.5184262,0.6095544,-0.754685,0.612713,0.3540998,-0.03883541,-0.5906084,0.139973,-0.6010807,-0.3175151,0.08302486,-0.9710901,0.7043588
4,Joseph LamarckIV,0.7610772,0.118085,-0.5350705,-0.3428159,0.6095544,-0.754685,0.612713,0.3540998,-0.03883541,-0.5906084,0.139973,-0.6010807,-0.3175151,0.08302486,-0.9710901,0.7043588
4,Joseph LamarckIII,0.7610772,0.118085,-0.5350705,-0.3428159,0.6095544,-0.754685,0.612713,0.3540998,-0.03883541,-0.5906084,0.139973,-0.6010807,-0.3175151,0.08302486,-0.9710901,0.7043588
4,Joseph LamarckII,0.7610772,0.118085,-0.5350705,-0.3428159,0.6095544,-0.754685,0.612713,0.3540998,-0.03883541,-0.5906084,0.139973,-0.6010807,-0.3175151,0.08302486,-0.9710901,0.7043588
4,Joseph Lamarck ,0.7610772,0.118085,-0.5350705,-0.3428159,0.6095544,-0.754685,0.612713,0.2484992,-0.03883541,-0.5906084,0.139973,-0.6010807,-0.3175151,0.08302486,-0.9710901,0.7043588
4,Jean-Baptiste Perlin ,-0.8684654,-0.7432513,-0.1672644,0.9456972,-0.7611337,0.7387409,-0.8825498,0.2623379,0.2947512,0.447149,0.7805232,-0.9606491,-0.9143986,-0.7443705,-0.1234581,0.532384
4,Ken KruskalII,-0.8684654,-0.7432513,0.4932538,0.9456972,-0.9415544,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
4,Ken Kruskal ,0.7610772,0.118085,-0.5350705,-0.3428159,-0.9029807,-0.754685,0.612713,0.2484992,-0.03883541,-0.5906084,0.139973,-0.6010807,0.6335028,0.08302486,-0.9710901,0.7043588
5,Joseph Perlin ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
5,Joseph PerlinIX,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
5,Joseph PerlinVIII,-0.8684654,-0.6360319,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
5,Joseph PerlinVII,-0.8684654,-0.6360319,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
5,Joseph PerlinVI,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
5,Joseph PerlinX,-0.8684654,-0.6360319,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
5,Joseph BraitenbergII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
5,Joseph PerlinXI,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
5,Joseph PerlinV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
5,Joseph PerlinIV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
5,Joseph Braitenberg ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
5,Joseph PerlinIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
5,Joseph PerlinII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
5,Joseph Lamarck ,0.7610772,0.118085,-0.5350705,-0.3428159,0.6095544,-0.754685,0.612713,0.3540998,-0.03883541,-0.5906084,0.139973,-0.6010807,-0.3175151,0.08302486,-0.9710901,0.7043588
5,Joseph LamarckII,0.7610772,0.118085,-0.5350705,-0.3428159,0.6095544,-0.754685,0.612713,0.3540998,-0.03883541,-0.5906084,0.139973,-0.6010807,-0.3175151,0.08302486,-0.9710901,0.7043588
5,Ken Kruskal ,-0.8684654,-0.7432513,0.4932538,0.9456972,-0.9415544,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
5,Ken KruskalII,-0.8684654,-0.7432513,0.4932538,0.9456972,-0.9415544,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
5,Ken KruskalIII,-0.8684654,-0.7432513,0.4932538,0.9456972,-0.7719691,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
5,Ken Lamarck ,0.7610772,0.118085,-0.5350705,-0.3428159,-0.9869541,-0.754685,0.612713,0.3540998,-0.03883541,-0.5906084,0.139973,-0.6010807,-0.3175151,0.08302486,-0.9710901,0.7043588
5,Jean-Baptiste Kruskal ,-0.8684654,-0.7432513,-0.1672644,0.9456972,-0.7611337,0.7387409,-0.8825498,0.2623379,0.2947512,0.447149,0.7805232,0.7471194,-0.9143986,-0.7443705,-0.1234581,0.532384
6,Joseph PerlinVIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,0.134463,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
6,Joseph PerlinXII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
6,Marvin Perlin ,0.790128,0.294403,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
6,Joseph PerlinXI,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
6,Joseph PerlinX,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
6,Joseph PerlinIX,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
6,Joseph Lamarck ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,-0.9661445,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
6,Joseph BraitenbergIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
6,Joseph PerlinXIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
6,Joseph PerlinVI,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
6,Joseph BraitenbergII,-0.8684654,-0.6360319,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.2029738,-0.1234581,0.532384
6,Joseph PerlinIV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
6,Joseph PerlinIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,0.2344579,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
6,Joseph Braitenberg ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
6,Joseph PerlinII,-0.8684654,-0.6360319,0.4129351,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
6,Joseph PerlinVII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.4562733,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
6,Joseph Perlin ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.4562733,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
6,Joseph PerlinV,0.790128,-0.7432513,0.4932538,0.9456972,-0.9415544,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
6,Ken Kruskal ,-0.8684654,-0.7432513,0.4932538,0.9456972,-0.9415544,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
6,Ken KruskalII,-0.8684654,-0.7432513,0.4932538,0.9456972,-0.9415544,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
